Datetime,TEMP_MEAN_(C),WDIR_VECT_(DEG),WSPD_SCLR_(M/S),HUMIDITY_(%),Depth_per_day,gas_prod_vol_m3,SO2,TRS,NOx,NO,NO2,O3
2019-01-28,-8.991666666666667,314.08,0.9041666666666667,82.7375,5964.753273103876,168187.64838709676,1.0270833333333333,0.060416666666666674,6.1187499999999995,0.9041666666666667,5.21875,24.09375
2019-01-29,-7.408333333333334,289.91,3.4499999999999997,64.08749999999999,6430.786293529368,168187.64838709676,0.3854166666666667,0.14375000000000002,7.393750000000001,2.0583333333333336,5.329166666666667,28.852083333333336
2019-01-30,1.8583333333333334,258.87,7.925,64.47083333333333,6128.64343638651,168187.64838709676,0.5916666666666667,0.15625,1.8791666666666667,0.28958333333333336,1.5854166666666665,38.36875
2019-01-31,-14.029166666666667,351.31,2.8625000000000003,74.9125,6295.489991179289,168187.64838709676,0.5770833333333333,0.28750000000000003,1.7708333333333333,0.24166666666666667,1.5333333333333332,31.162499999999998
2019-02-01,-22.129166666666666,26.24,1.8125,74.51666666666667,6295.489991179289,168012.80357142858,0.17500000000000002,0.09583333333333334,1.5166666666666666,0.30833333333333335,1.2166666666666666,34.02916666666667
2019-02-02,-27.7,338.49,2.6875,65.925,6295.489991179289,168012.80357142858,0.13958333333333334,0.10416666666666667,2.060416666666667,0.34791666666666665,1.7291666666666667,34.62291666666667
2019-02-03,-34.895833333333336,284.39,0.7583333333333333,65.01666666666667,6295.489991179289,168012.80357142858,0.09166666666666667,0.025000000000000005,5.385416666666667,0.75625,4.627083333333333,29.147916666666664
2019-02-04,-33.25,73.76,1.425,60.19583333333333,6295.489991179289,168012.80357142858,4.4437500000000005,0.16041666666666668,10.858333333333334,2.0625,8.783333333333333,26.306250000000002
2019-02-05,-29.208333333333332,277.78,0.7000000000000001,67.94583333333334,5813.853627542926,168012.80357142858,1.2437500000000001,0.16874999999999998,13.404166666666667,2.65625,10.747916666666667,20.477083333333333
2019-02-06,-29.7375,356.97,0.7374999999999999,66.5,5813.853627542926,168012.80357142858,1.0541666666666667,0.25,21.014583333333334,5.529166666666668,15.508333333333333,14.202083333333334
2019-02-07,-21.55,303.04,1.6875,73.77916666666667,5935.429385118683,168012.80357142858,0.48125,0.22291666666666665,8.016666666666667,1.0645833333333334,6.960416666666667,24.90625
2019-02-08,-24.695833333333336,335.89,1.6666666666666667,69.1875,5578.679385118683,168012.80357142858,0.5375,0.09791666666666667,3.78125,0.46666666666666673,3.3125,30.1375
2019-02-09,-29.974999999999998,81.3,1.3375000000000001,65.35416666666667,5243.493049714957,168012.80357142858,0.6104166666666667,0.18333333333333335,10.275,2.2125,8.047916666666667,24.81041666666667
2019-02-10,-23.037499999999998,134.18,0.6583333333333333,72.55416666666666,4522.631938603846,168012.80357142858,1.6541666666666668,0.22708333333333333,10.731250000000001,1.7,9.022916666666667,23.491666666666664
2019-02-11,-17.795833333333334,319.26,0.8041666666666667,78.58333333333333,5611.971785347141,168012.80357142858,0.48750000000000004,0.19583333333333333,5.060416666666667,0.64375,4.397916666666666,31.897916666666664
2019-02-12,-17.212500000000002,103.46,0.9708333333333333,76.78750000000001,5295.686071061426,168012.80357142858,0.19791666666666666,0.1729166666666667,9.09375,1.6395833333333334,7.466666666666666,31.241666666666664
2019-02-13,-25.354166666666668,294.62,0.7958333333333334,70.70416666666667,5692.020581930991,168012.80357142858,0.28958333333333336,0.2354166666666667,13.05625,2.7395833333333335,10.3125,24.795833333333334
2019-02-14,-16.8875,340.93,1.3041666666666667,76.23333333333333,5692.020581930991,168012.80357142858,0.2520833333333333,0.13541666666666666,7.352083333333334,0.5187499999999999,6.84375,28.556250000000002
2019-02-15,-16.291666666666668,38.6,1.1541666666666666,77.39583333333333,5794.143786504196,168012.80357142858,0.6958333333333333,0.13958333333333334,3.4104166666666664,0.45208333333333334,2.952083333333333,32.02916666666667
2019-02-16,-17.804166666666667,338.64,1.5041666666666667,74.2625,6259.397663088568,168012.80357142858,0.34791666666666665,0.18333333333333335,3.6666666666666665,0.4479166666666667,3.2229166666666664,30.72083333333333
2019-02-17,-19.775000000000002,269.05,0.9541666666666666,69.22083333333333,6493.59123068833,168012.80357142858,0.26666666666666666,0.22291666666666665,6.1875,1.0166666666666666,5.160416666666666,28.96666666666667
2019-02-18,-15.629166666666668,270.27,4.508333333333334,67.96666666666667,6923.454867051966,168012.80357142858,0.4166666666666667,0.23333333333333336,6.2250000000000005,1.5708333333333335,4.658333333333333,30.695833333333336
2019-02-19,-3.0708333333333333,284.77,4.670833333333333,60.57083333333333,6976.998722722319,168012.80357142858,0.4916666666666667,0.2520833333333333,3.529166666666667,0.6104166666666667,2.935416666666667,26.452083333333334
2019-02-20,-11.929166666666667,328.67,1.9833333333333334,72.13333333333334,7197.147845529336,168012.80357142858,0.19791666666666666,0.34791666666666665,5.2875000000000005,0.41041666666666665,4.866666666666666,24.22083333333333
2019-02-21,-10.558333333333334,269.93,4.620833333333334,61.26666666666667,7331.590732810831,168012.80357142858,0.28750000000000003,0.27708333333333335,5.141666666666667,0.9208333333333333,4.245833333333334,37.63333333333333
2019-02-22,-10.929166666666667,354.9,2.183333333333333,78.78333333333333,7528.22176729359,168012.80357142858,0.36250000000000004,0.46875,3.654166666666667,0.45416666666666666,3.1958333333333333,33.4625
2019-02-23,-18.849999999999998,344.9,1.4083333333333332,68.2625,7484.399299351294,168012.80357142858,0.2604166666666667,0.07708333333333334,3.970833333333333,0.40625,3.5749999999999997,34.418749999999996
2019-02-24,-26.854166666666668,288.17,0.7250000000000001,68.53750000000001,7504.574809555375,168012.80357142858,0.11458333333333333,0.19375,11.729166666666666,1.8541666666666667,9.887500000000001,25.597916666666666
2019-02-25,-21.458333333333332,295.6,1.1416666666666666,65.24583333333334,7579.762309555375,168012.80357142858,0.09583333333333334,0.26458333333333334,10.700000000000001,1.4666666666666668,9.233333333333333,28.779166666666665
2019-02-26,-10.066666666666666,284.72,1.7083333333333333,65.85833333333333,7618.123929514862,168012.80357142858,0.14375000000000002,0.26875,6.247916666666666,0.71875,5.533333333333334,35.2
2019-02-27,-7.2375,295.24,1.5250000000000001,66.08749999999999,7638.331814819521,168012.80357142858,0.13958333333333334,0.35000000000000003,8.047916666666667,1.1604166666666667,6.89375,35.5
2019-02-28,-9.075000000000001,328.43,1.9833333333333334,61.99583333333334,7462.642159647107,168012.80357142858,0.23124999999999998,0.3833333333333333,3.94375,0.5854166666666667,3.3541666666666665,39.58958333333333
2019-03-01,-23.5,311.56,1.2041666666666668,65.8625,7107.034467339416,168502.29032258064,0.6083333333333333,0.1416666666666667,6.1000000000000005,1.1875,4.925,26.097916666666666
